"","country","name","title","startYr","endYr"
"431","brunei_darussalam","pengiran_dipa_negara_laila_diraja_pengiran_abdul_mumin_","chief minister","19720101","19810901"
"432","brunei_darussalam","dato_pengiran_muhammad_yusuf_bin_abdul_rahim_","chief minister","19670101","19720101"
"433","brunei_darussalam","hassanal_bolkiah_muizzadin_waddaulah_","sultan","19671004","20161201"
"434","bulgaria","sergey_stanishev_|sergei_stanishev_","prime minister","20050816","20161201"
"435","bulgaria","simeon_sakskoburggotski_","prime minister","20010724","20050816"
"436","bulgaria","ivan_kostov_","prime minister","19970521","20010724"
"437","bulgaria","stefan_sofiyanski_","prime minister","19970212","19970521"
"438","bulgaria","zhan_videnov_","prime minister","19950125","19970212"
"439","bulgaria","reneta_indzhova_","prime minister","19941017","19950125"
"440","bulgaria","lyuben_berov_","prime minister","19921230","19941017"
"441","bulgaria","filip_dimitrov_","prime minister","19911108","19921230"
"442","bulgaria","dimitur_popov_","prime minister","19901220","19911108"
"443","bulgaria","andrey_lukanov_","chairman","19900208","19901220"
"444","bulgaria","georgi_atanasov_","chairman","19860324","19900208"
"445","bulgaria","grisha_filipov_","chairman","19810618","19860324"
"446","bulgaria","stanko_todorov_","chairman","19710709","19810618"
"447","bulgaria","todor_zhivkov_","chairman","19621127","19710709"
"448","bulgaria","georgi_purvanov_","president","20020122","20161201"
"449","bulgaria","petur_stoyanov_","president","19970122","20020122"
"450","bulgaria","zhelyu_zhelev_","president","19900801","19970122"
"451","bulgaria","nikolay_todorov _acting_","president","19900717","19900801"
"452","bulgaria","stanko_todorov _acting_","president","19900706","19900717"
"453","bulgaria","petur_mladenov_","president","19900403","19900706"
"454","bulgaria","petur_mladenov_","chairman of the state council","19891117","19900403"
"455","bulgaria","todor_zhivkov_","chairman of the state council","19710707","19891117"
"456","burkina_faso","tertius_zongo_","prime minister","20070604","20161201"
"457","burkina_faso","paramanga_ernest_yonli_|paramango_ernest_yonli_","prime minister","20001107","20070604"
"458","burkina_faso","kadre_desire_ouedraogo_","prime minister","19960206","20001107"
"459","burkina_faso","roch_marc_christian_kabore_","prime minister","19940322","19960206"
"460","burkina_faso","youssouf_ouedraogo_","prime minister","19920616","19940322"
"461","burkina_faso","thomas_sankara_","prime minister","19830110","19830517"
"462","burkina_faso","saye_zerbo_","prime minister","19801125","19821107"
"463","burkina_faso","joseph_conombo_","prime minister","19780707","19801125"
"464","burkina_faso","sangoule_lamizana_","prime minister","19740208","19780707"
"465","burkina_faso","gerard_kango_ouedraogo_","prime minister","19710213","19740208"
"466","burkina_faso","blaise_compaore_","president","19871015","20161201"
"467","burkina_faso","thomas_sankara_","president","19830804","19871015"
"468","burkina_faso","jean_baptiste_ouedraogo_","president","19821108","19830804"
"469","burkina_faso","saye_zerbo_","president","19801125","19821107"
"470","burkina_faso","sangoule_lamizana_","president","19660104","19801125"
"471","burundi","pascal_firmin_ndimira_","prime minister","19960731","19980612"
"472","burundi","antoine_nduwayo_","prime minister","19950222","19960731"
"473","burundi","anatole_kanyenkiko_","prime minister","19940207","19950222"
"474","burundi","sylvie_kinigi_","prime minister","19930710","19940207"
"475","burundi","adrien_sibomana_","prime minister","19881019","19930710"
"476","burundi","edouard_nzambimana_","prime minister","19761112","19781013"
"477","burundi","albin_nyamoya_","prime minister","19720715","19730605"
"478","burundi","pierre_nkurunziza_|pierre_nkurunziz_","president","20050826","20161201"
"479","burundi","domitien_ndayizeye_","president","20030430","20050826"
"480","burundi","sylvestre_ntibantunganya_","president","19940406","19960725"
"481","burundi","cyprien_ntaryamira_","president","19940205","19940406"
"482","burundi","sylvie_kinigi_","president","19931027","19940205"
"483","burundi","francois_ngeze_","president","19931021","19931027"
"484","burundi","melchior_ndadaye_","president","19930710","19931021"
"485","burundi","pierre_buyoya_","president","19870903","19930710"
"486","burundi","jean_baptiste_bagaza_","president","19761102","19870903"
"487","burundi","michel_micombero_","president","19661128","19761101"
"488","cambodia","samdech_hun_sen_","prime minister","19981130","20161201"
"489","cambodia","samdech_hun_sen_","second prime minister","19930921","19981130"
"490","cambodia","ung_huot_","first prime minister","19970716","19981130"
"491","cambodia","prince_norodom_ranariddh_","first prime minister","19930921","19970706"
"492","cambodia","prince_norodom_ranariddh_","coequal prime minister","19930702","19930921"
"493","cambodia","hun_sen_","chairman","19850114","19930702"
"494","cambodia","chan_sy_","chairman","19811205","19841226"
"495","cambodia","pen_sovan_","chairman","19810627","19811205"
"496","cambodia","pol_pot_","prime minister","19760513","19790107"
"497","cambodia","khieu_samphan_","prime minister","19760404","19760513"
"498","cambodia","samdech_penn_nouth_","prime minister","19750417","19760404"
"499","cambodia","long_boret_","prime minister","19731226","19750417"
"500","cambodia","in_tam_","prime minister","19730506","19731209"
"501","cambodia","hang_thun_hak_","prime minister","19721015","19730506"
"502","cambodia","son_ngoc_thanh_","prime minister","19720318","19721015"
"503","cambodia","sisowath_sirik_matak_","prime minister","19720311","19720318"
"504","cambodia","lon_nol_","prime minister","19690814","19720311"
"505","cambodia","norodom_sihamoni_","king","20041014","20161201"
"506","cambodia","nhek_bun_chhay_","king","20040713","20040722"
"507","cambodia","samdech_chea_sim_","king","19931006","19940408"
"508","cambodia","norodom_sihanouk_","king","19930924","20041006"
"509","cambodia","prince_norodom_sihanouk_","chairman of the supreme national council","19911120","19930614"
"510","cambodia","chea_sim_","chairman of the council of state","19920406","19930614"
"511","cambodia","heng_samrin_","chairman of the council of state","19810627","19920406"
"512","cambodia","heng_samrin_","president","19790107","19810627"
"513","cambodia","khieu_samphan_","chairman of the state presidium","19760411","19790107"
"514","cambodia","sak_sutsakhan_","president","19750412","19750417"
"515","cambodia","saukham_khoy_","president","19750401","19750412"
"516","cambodia","lon_nol_","president","19720314","19750412"
"517","cambodia","lon_nol_","head of state","19720310","19720314"
"518","cambodia","cheng_heng_","head of state","19700318","19720310"
"519","cambodia","prince_norodom_sihanouk_","head of state","19600620","19700318"
"520","cameroon","ephraim_inoni_","prime minister","20041208","20161201"
"521","cameroon","peter_mafany_musonge_","prime minister","19960919","20041208"
"522","cameroon","simon_achidi_achu_","prime minister","19920409","19960919"
"523","cameroon","sadou_hayatou_","prime minister","19910426","19920409"
"524","cameroon","luc_ayang_","prime minister","19830822","19840125"
"525","cameroon","bello_bouba_maigari_","prime minister","19821106","19830822"
"526","cameroon","paul_biya_","prime minister","19750630","19821106"
"527","cameroon","salomon_tandeng_muna_","prime minister of west cameroon","19680111","19720602"
"528","cameroon","simon_pierre_tchoungui_","prime minister of east cameroon","19651120","19720602"
"529","cameroon","paul_biya_","president","19821106","20161201"
"530","cameroon","ahmadou_ahidjo_","president","19600101","19821106"
"531","canada","stephen_harper_","prime minister","20060206","20161201"
"532","canada","paul_martin_","prime minister","20031212","20060206"
"533","canada","jean_chretien_","prime minister","19931104","20031212"
"534","canada","kim_campbell_","prime minister","19930625","19931104"
"535","canada","brian_mulroney_","prime minister","19840917","19930625"
"536","canada","john_turner_","prime minister","19840630","19840917"
"537","canada","joe_clark_","prime minister","19790604","19800303"
"538","canada","pierre_elliott_trudeau_","prime minister","19680420","19790604"
"539","canada","michaelle_jean_","governor general","20050927","20161201"
"540","canada","adrienne_clarkson_","governor general","19991007","20050927"
"541","canada","romeo_leblanc_","governor general","19950208","19991007"
"542","canada","ramon_hnatyshyn_","governor general","19900129","19950208"
"543","canada","jeanne_sauve_","governor general","19840514","19900129"
"544","canada","edward_r_schreyer_","governor general","19790122","19840514"
"545","canada","jules_leger_","governor general","19740114","19790122"
"546","canada","roland_michener_","governor general","19670417","19740114"
"547","cape_verde","jose_maria_neves_|jose_maria_pereira_neves_","prime minister","20010201","20161201"
"548","cape_verde","gualberto_do_rosario_","prime minister","20000729","20010201"
"549","cape_verde","carlos_veiga_","prime minister","19910404","20001005"
"550","cape_verde","pedro_pires_","prime minister","19750708","19910404"
"551","cape_verde","pedro_pires_|pedro_verona_rodrigues_pires_","president","20010322","20161201"
"552","cape_verde","antonio_mascarenhas_monteiro_","president","19910322","20010322"
"553","cape_verde","aristides_pereira_","president","19750708","19910322"
"554","cape_verde","vicente_almeida_deca_","governor","19740921","19750705"
"555","cape_verde","henrique_afonso_da_silva_horta_","governor","19740806","19740921"
"556","cape_verde","antonio_adriano_faria_lopes_dos_santos_","governor","19690313","19740101"
"557","cayman_islands","stuart_jack_","governor","20051123","20161201"
"558","cayman_islands","george_mccarthy_","governor","20051028","20051123"
"559","cayman_islands","bruce_dinwiddy_","governor","20020529","20051028"
"560","cayman_islands","james_ryan_","governor","20020509","20020529"
"561","cayman_islands","peter_smith_","governor","19990505","20020509"
"562","cayman_islands","john_wynne_owen_","governor","19951016","19990101"
"563","cayman_islands","michael_edward_john_gore_","governor","19920914","19950101"
"564","cayman_islands","alan_james_scott_","governor","19870610","19920101"
"565","cayman_islands","peter_lloyd_","governor","19820101","19870101"
"566","cayman_islands","thomas_russell_","governor","19740101","19810101"
"567","cayman_islands","kenneth_roy_crook_","governor","19710101","19740101"
"568","cayman_islands","athelstan_charles_ethelwulf_long_","administrator","19680101","19710101"
"569","central_african_republic","faustin_archange_touadera_","prime minister","20080122","20161201"
"570","central_african_republic","elie_dote_","prime minister","20050613","20080122"
"571","central_african_republic","celestin_gaombalet_","prime minister","20031212","20050613"
"572","central_african_republic","abel_goumba_","prime minister","20030323","20031212"
"573","central_african_republic","martin_ziguele_","prime minister","20010401","20030315"
"574","central_african_republic","anicet_georges_dologuele_","prime minister","19990201","20010401"
"575","central_african_republic","michel_gbezera_bria_","prime minister","19970130","19990201"
"576","central_african_republic","jean_paul_ngoupande_|jean_paul_ngoupande_","prime minister","19960611","19970130"
"577","central_african_republic","gabriel_koyambounou_","prime minister","19950412","19960611"
"578","central_african_republic","jean_luc_mandaba_","prime minister","19931025","19950412"
"579","central_african_republic","enoch_derant_lakoue_","prime minister","19930226","19931025"
"580","central_african_republic","timothee_malendoma_","prime minister","19921204","19930226"
"581","central_african_republic","edouard_frank_","prime minister","19910315","19921204"
"582","central_african_republic","simon_narcisse_bozanga_","prime minister","19810404","19810901"
"583","central_african_republic","jean_pierre_lebouder_","prime minister","19801112","19810404"
